,user id,issued time,organizer id,task label
88264,42638,2020-09-10 18:00:00,14129,4.0
88263,3916,2020-09-10 18:00:00,14129,4.0
88262,72300,2020-09-10 18:00:00,14129,4.0
89890,84664,2020-09-10 18:00:00,4312,4.0
88261,73941,2020-09-10 18:00:00,14129,4.0
88260,42638,2020-09-10 18:00:00,14129,4.0
88259,93612,2020-09-10 18:00:00,14129,4.0
88257,14129,2020-09-10 18:00:00,14129,4.0
89888,84664,2020-09-10 18:00:00,4312,4.0
89887,2963,2020-09-10 18:00:00,4312,4.0
89886,4312,2020-09-10 18:00:00,4312,4.0
89271,29283,2020-09-10 18:00:00,4923,6.0
89270,27497,2020-09-10 18:00:00,4923,6.0
89269,27497,2020-09-10 18:00:00,4923,6.0
89268,29283,2020-09-10 18:00:00,4923,6.0
89267,4923,2020-09-10 18:00:00,4923,6.0
88258,3916,2020-09-10 18:00:00,14129,4.0
89204,8041,2020-09-10 18:10:00,8041,6.0
89055,93651,2020-09-10 18:30:00,93639,4.0
89053,93639,2020-09-10 18:30:00,93639,4.0
89054,93651,2020-09-10 18:30:00,93639,4.0
88450,9133,2020-09-10 19:00:00,9133,5.0
87922,9133,2020-09-10 19:00:00,9133,5.0
88770,9133,2020-09-10 19:00:00,9133,5.0
90105,49076,2020-09-10 19:00:00,49076,4.0
89273,8074,2020-09-10 19:15:00,8074,6.0
90092,93613,2020-09-10 19:30:00,80404,2.0
90085,93613,2020-09-10 19:30:00,80404,2.0
90084,30586,2020-09-10 19:30:00,80404,2.0
90083,3025,2020-09-10 19:30:00,80404,2.0
90082,80404,2020-09-10 19:30:00,80404,2.0
90086,20776,2020-09-10 19:30:00,80404,2.0
90087,3676,2020-09-10 19:30:00,80404,2.0
90088,3025,2020-09-10 19:30:00,80404,2.0
90089,3676,2020-09-10 19:30:00,80404,2.0
90090,20776,2020-09-10 19:30:00,80404,2.0
90091,30586,2020-09-10 19:30:00,80404,2.0
89519,93701,2020-09-10 20:00:00,8691,6.0
89517,8691,2020-09-10 20:00:00,8691,6.0
89518,93701,2020-09-10 20:00:00,8691,6.0
74090,7927,2020-09-10 22:00:00,3745,6.0
74089,3745,2020-09-10 22:00:00,3745,6.0
74091,7927,2020-09-10 22:00:00,3745,6.0
88746,87719,2020-09-11 07:00:00,87631,6.0
88745,87719,2020-09-11 07:00:00,87631,6.0
88744,87631,2020-09-11 07:00:00,87631,6.0
89960,93715,2020-09-11 07:50:00,93683,0.0
89959,93616,2020-09-11 07:50:00,93683,0.0
89955,93806,2020-09-11 07:50:00,93683,0.0
89962,93799,2020-09-11 07:50:00,93683,0.0
89958,94038,2020-09-11 07:50:00,93683,0.0
89963,93806,2020-09-11 07:50:00,93683,0.0
89957,93816,2020-09-11 07:50:00,93683,0.0
89956,93815,2020-09-11 07:50:00,93683,0.0
89964,93815,2020-09-11 07:50:00,93683,0.0
89961,93774,2020-09-11 07:50:00,93683,0.0
91985,4312,2020-09-11 07:50:00,4312,4.0
89952,93774,2020-09-11 07:50:00,93683,0.0
89953,93799,2020-09-11 07:50:00,93683,0.0
89965,93816,2020-09-11 07:50:00,93683,0.0
89951,93715,2020-09-11 07:50:00,93683,0.0
89950,93683,2020-09-11 07:50:00,93683,0.0
89954,93616,2020-09-11 07:50:00,93683,0.0
89966,94038,2020-09-11 07:50:00,93683,0.0
91712,67935,2020-09-11 08:00:00,4066,6.0
91697,4066,2020-09-11 08:00:00,4066,6.0
91698,85718,2020-09-11 08:00:00,4066,6.0
91699,6656,2020-09-11 08:00:00,4066,6.0
91700,6751,2020-09-11 08:00:00,4066,6.0
91701,67935,2020-09-11 08:00:00,4066,6.0
91713,85718,2020-09-11 08:00:00,4066,6.0
91702,54846,2020-09-11 08:00:00,4066,6.0
91704,59375,2020-09-11 08:00:00,4066,6.0
91705,61465,2020-09-11 08:00:00,4066,6.0
91706,6656,2020-09-11 08:00:00,4066,6.0
91707,6751,2020-09-11 08:00:00,4066,6.0
91708,10137,2020-09-11 08:00:00,4066,6.0
91709,54846,2020-09-11 08:00:00,4066,6.0
91710,59375,2020-09-11 08:00:00,4066,6.0
91711,61465,2020-09-11 08:00:00,4066,6.0
91703,10137,2020-09-11 08:00:00,4066,6.0
89631,93701,2020-09-11 08:00:00,8074,2.0
89630,93701,2020-09-11 08:00:00,8074,2.0
89629,8074,2020-09-11 08:00:00,8074,2.0
89856,8539,2020-09-11 08:00:00,8539,6.0
89857,93701,2020-09-11 08:00:00,8539,6.0
89858,93701,2020-09-11 08:00:00,8539,6.0
87911,93585,2020-09-11 09:00:00,93577,6.0
87910,93577,2020-09-11 09:00:00,93577,6.0
91748,93568,2020-09-11 09:00:00,55792,0.0
91749,93571,2020-09-11 09:00:00,55792,0.0
91750,93844,2020-09-11 09:00:00,55792,0.0
87912,93591,2020-09-11 09:00:00,93577,6.0
91751,93846,2020-09-11 09:00:00,55792,0.0
91742,93568,2020-09-11 09:00:00,55792,0.0
91741,90246,2020-09-11 09:00:00,55792,0.0
87913,93601,2020-09-11 09:00:00,93577,6.0
87914,93590,2020-09-11 09:00:00,93577,6.0
87915,93619,2020-09-11 09:00:00,93577,6.0
91745,93846,2020-09-11 09:00:00,55792,0.0
91746,93848,2020-09-11 09:00:00,55792,0.0
91747,90246,2020-09-11 09:00:00,55792,0.0
87920,93619,2020-09-11 09:00:00,93577,6.0
91744,93571,2020-09-11 09:00:00,55792,0.0
91743,93844,2020-09-11 09:00:00,55792,0.0
87919,93601,2020-09-11 09:00:00,93577,6.0
87918,93591,2020-09-11 09:00:00,93577,6.0
87917,93590,2020-09-11 09:00:00,93577,6.0
91752,93848,2020-09-11 09:00:00,55792,0.0
87916,93585,2020-09-11 09:00:00,93577,6.0
73121,4314,2020-09-11 09:00:00,4314,6.0
91740,55792,2020-09-11 09:00:00,55792,0.0
89069,86975,2020-09-11 09:00:00,86975,2.0
88741,3025,2020-09-11 09:00:00,2365,2.0
88739,2365,2020-09-11 09:00:00,2365,2.0
88740,3025,2020-09-11 09:00:00,2365,2.0
89885,93683,2020-09-11 09:00:00,93683,6.0
90058,13313,2020-09-11 09:00:00,4314,6.0
90057,50779,2020-09-11 09:00:00,4314,6.0
90056,77388,2020-09-11 09:00:00,4314,6.0
90055,48594,2020-09-11 09:00:00,4314,6.0
90054,27731,2020-09-11 09:00:00,4314,6.0
90053,74305,2020-09-11 09:00:00,4314,6.0
90052,18217,2020-09-11 09:00:00,4314,6.0
90051,23361,2020-09-11 09:00:00,4314,6.0
90050,13313,2020-09-11 09:00:00,4314,6.0
90049,27581,2020-09-11 09:00:00,4314,6.0
90048,50791,2020-09-11 09:00:00,4314,6.0
90061,27581,2020-09-11 09:00:00,4314,6.0
90062,27731,2020-09-11 09:00:00,4314,6.0
90063,48594,2020-09-11 09:00:00,4314,6.0
90064,50779,2020-09-11 09:00:00,4314,6.0
90065,50791,2020-09-11 09:00:00,4314,6.0
90066,74305,2020-09-11 09:00:00,4314,6.0
90067,77388,2020-09-11 09:00:00,4314,6.0
90047,4314,2020-09-11 09:00:00,4314,6.0
90331,3318,2020-09-11 09:00:00,3318,6.0
89298,86422,2020-09-11 09:00:00,86422,2.0
90441,3318,2020-09-11 09:00:00,3318,6.0
88050,93613,2020-09-11 09:00:00,39619,3.0
88049,4687,2020-09-11 09:00:00,39619,3.0
88048,80404,2020-09-11 09:00:00,39619,3.0
88047,93554,2020-09-11 09:00:00,39619,3.0
88046,39619,2020-09-11 09:00:00,39619,3.0
88051,20776,2020-09-11 09:00:00,39619,3.0
88052,30586,2020-09-11 09:00:00,39619,3.0
88053,4687,2020-09-11 09:00:00,39619,3.0
88054,20776,2020-09-11 09:00:00,39619,3.0
88080,80399,2020-09-11 09:00:00,80351,6.0
88079,80328,2020-09-11 09:00:00,80351,6.0
88078,39003,2020-09-11 09:00:00,80351,6.0
88077,24879,2020-09-11 09:00:00,80351,6.0
88076,16778,2020-09-11 09:00:00,80351,6.0
88075,13575,2020-09-11 09:00:00,80351,6.0
88074,80399,2020-09-11 09:00:00,80351,6.0
88073,13575,2020-09-11 09:00:00,80351,6.0
88072,24879,2020-09-11 09:00:00,80351,6.0
88071,16778,2020-09-11 09:00:00,80351,6.0
88070,39003,2020-09-11 09:00:00,80351,6.0
88069,80328,2020-09-11 09:00:00,80351,6.0
88068,80351,2020-09-11 09:00:00,80351,6.0
88058,93613,2020-09-11 09:00:00,39619,3.0
88057,93554,2020-09-11 09:00:00,39619,3.0
88056,80404,2020-09-11 09:00:00,39619,3.0
88055,30586,2020-09-11 09:00:00,39619,3.0
88365,6105,2020-09-11 09:00:00,3318,6.0
88364,6105,2020-09-11 09:00:00,3318,6.0
88363,3318,2020-09-11 09:00:00,3318,6.0
88346,54671,2020-09-11 09:00:00,3318,6.0
88345,54671,2020-09-11 09:00:00,3318,6.0
88344,3318,2020-09-11 09:00:00,3318,6.0
90059,18217,2020-09-11 09:00:00,4314,6.0
84933,63241,2020-09-11 09:00:00,3745,6.0
84934,93721,2020-09-11 09:00:00,3745,6.0
84935,79844,2020-09-11 09:00:00,3745,6.0
84936,46018,2020-09-11 09:00:00,3745,6.0
84937,63241,2020-09-11 09:00:00,3745,6.0
84938,79844,2020-09-11 09:00:00,3745,6.0
84939,80247,2020-09-11 09:00:00,3745,6.0
84932,80247,2020-09-11 09:00:00,3745,6.0
84940,88556,2020-09-11 09:00:00,3745,6.0
84941,93721,2020-09-11 09:00:00,3745,6.0
84931,88556,2020-09-11 09:00:00,3745,6.0
84929,3745,2020-09-11 09:00:00,3745,6.0
84930,46018,2020-09-11 09:00:00,3745,6.0
84377,86797,2020-09-11 09:00:00,34766,6.0
84376,37411,2020-09-11 09:00:00,34766,6.0
84375,6053,2020-09-11 09:00:00,34766,6.0
84374,2911,2020-09-11 09:00:00,34766,6.0
84373,37411,2020-09-11 09:00:00,34766,6.0
84372,93505,2020-09-11 09:00:00,34766,6.0
84371,89815,2020-09-11 09:00:00,34766,6.0
84378,86798,2020-09-11 09:00:00,34766,6.0
84370,86797,2020-09-11 09:00:00,34766,6.0
84368,2911,2020-09-11 09:00:00,34766,6.0
84367,6053,2020-09-11 09:00:00,34766,6.0
84366,34766,2020-09-11 09:00:00,34766,6.0
84369,86798,2020-09-11 09:00:00,34766,6.0
84379,89815,2020-09-11 09:00:00,34766,6.0
84380,93505,2020-09-11 09:00:00,34766,6.0
83102,73941,2020-09-11 09:00:00,2940,6.0
83101,73941,2020-09-11 09:00:00,2940,6.0
83100,2940,2020-09-11 09:00:00,2940,6.0
83076,2940,2020-09-11 09:00:00,2940,6.0
90060,23361,2020-09-11 09:00:00,4314,6.0
88318,93701,2020-09-11 09:05:00,4796,6.0
88319,67569,2020-09-11 09:05:00,4796,6.0
88320,93701,2020-09-11 09:05:00,4796,6.0
88317,67569,2020-09-11 09:05:00,4796,6.0
88316,4796,2020-09-11 09:05:00,4796,6.0
96222,4312,2020-09-11 09:30:00,4312,2.0
83732,86531,2020-09-11 09:30:00,86531,2.0
83733,86614,2020-09-11 09:30:00,86531,2.0
83734,70690,2020-09-11 09:30:00,86531,2.0
89299,6017,2020-09-11 09:30:00,6017,2.0
89300,3846,2020-09-11 09:30:00,6017,2.0
89301,75944,2020-09-11 09:30:00,6017,2.0
89302,14676,2020-09-11 09:30:00,6017,2.0
89303,5690,2020-09-11 09:30:00,6017,2.0
89304,88984,2020-09-11 09:30:00,6017,2.0
89305,93829,2020-09-11 09:30:00,6017,2.0
89306,14357,2020-09-11 09:30:00,6017,2.0
89307,3909,2020-09-11 09:30:00,6017,2.0
89308,87682,2020-09-11 09:30:00,6017,2.0
89310,3909,2020-09-11 09:30:00,6017,2.0
89311,5690,2020-09-11 09:30:00,6017,2.0
89312,14357,2020-09-11 09:30:00,6017,2.0
89313,14676,2020-09-11 09:30:00,6017,2.0
89314,75944,2020-09-11 09:30:00,6017,2.0
89315,87682,2020-09-11 09:30:00,6017,2.0
89316,88984,2020-09-11 09:30:00,6017,2.0
89317,93829,2020-09-11 09:30:00,6017,2.0
89309,3846,2020-09-11 09:30:00,6017,2.0
83735,3752,2020-09-11 09:30:00,86531,2.0
88766,14504,2020-09-11 09:30:00,86906,0.0
88765,4071,2020-09-11 09:30:00,86906,0.0
88764,4066,2020-09-11 09:30:00,86906,0.0
88763,2940,2020-09-11 09:30:00,86906,0.0
88762,2940,2020-09-11 09:30:00,86906,0.0
88761,14504,2020-09-11 09:30:00,86906,0.0
88760,4066,2020-09-11 09:30:00,86906,0.0
88759,4071,2020-09-11 09:30:00,86906,0.0
88758,86906,2020-09-11 09:30:00,86906,0.0
83736,86733,2020-09-11 09:30:00,86531,2.0
83738,3752,2020-09-11 09:30:00,86531,2.0
83737,93677,2020-09-11 09:30:00,86531,2.0
83742,93677,2020-09-11 09:30:00,86531,2.0
83741,86733,2020-09-11 09:30:00,86531,2.0
83740,86614,2020-09-11 09:30:00,86531,2.0
83739,70690,2020-09-11 09:30:00,86531,2.0
96525,4312,2020-09-11 09:40:00,4312,2.0
96010,29863,2020-09-11 09:40:00,29798,6.0
96011,29871,2020-09-11 09:40:00,29798,6.0
96012,29283,2020-09-11 09:40:00,29798,6.0
96013,29863,2020-09-11 09:40:00,29798,6.0
96014,29871,2020-09-11 09:40:00,29798,6.0
96015,56433,2020-09-11 09:40:00,29798,6.0
96007,29798,2020-09-11 09:40:00,29798,6.0
96008,56433,2020-09-11 09:40:00,29798,6.0
96009,29283,2020-09-11 09:40:00,29798,6.0
96961,93680,2020-09-11 09:40:00,93679,5.0
95861,93865,2020-09-11 09:40:00,11445,0.0
96960,93680,2020-09-11 09:40:00,93679,5.0
96959,93679,2020-09-11 09:40:00,93679,5.0
95862,93866,2020-09-11 09:40:00,11445,0.0
95852,11445,2020-09-11 09:40:00,11445,0.0
95853,80144,2020-09-11 09:40:00,11445,0.0
95854,80301,2020-09-11 09:40:00,11445,0.0
95855,14585,2020-09-11 09:40:00,11445,0.0
95856,93865,2020-09-11 09:40:00,11445,0.0
95857,93866,2020-09-11 09:40:00,11445,0.0
95858,14585,2020-09-11 09:40:00,11445,0.0
95859,80144,2020-09-11 09:40:00,11445,0.0
95860,80301,2020-09-11 09:40:00,11445,0.0
96880,49076,2020-09-11 09:45:00,49076,2.0
97859,57340,2020-09-11 09:50:00,3154,6.0
97854,15235,2020-09-11 09:50:00,3154,6.0
97855,15549,2020-09-11 09:50:00,3154,6.0
97858,17154,2020-09-11 09:50:00,3154,6.0
97856,15786,2020-09-11 09:50:00,3154,6.0
97857,15875,2020-09-11 09:50:00,3154,6.0
97840,15114,2020-09-11 09:50:00,3154,6.0
97799,20995,2020-09-11 09:50:00,3154,6.0
97800,26116,2020-09-11 09:50:00,3154,6.0
97801,34305,2020-09-11 09:50:00,3154,6.0
97802,56210,2020-09-11 09:50:00,3154,6.0
97798,20274,2020-09-11 09:50:00,3154,6.0
97804,86766,2020-09-11 09:50:00,3154,6.0
97805,91866,2020-09-11 09:50:00,3154,6.0
97803,81413,2020-09-11 09:50:00,3154,6.0
97797,17327,2020-09-11 09:50:00,3154,6.0
97795,14906,2020-09-11 09:50:00,3154,6.0
97786,56210,2020-09-11 09:50:00,3154,6.0
97796,15204,2020-09-11 09:50:00,3154,6.0
97787,17327,2020-09-11 09:50:00,3154,6.0
97789,20995,2020-09-11 09:50:00,3154,6.0
97790,86766,2020-09-11 09:50:00,3154,6.0
97791,8122,2020-09-11 09:50:00,3154,6.0
97792,14767,2020-09-11 09:50:00,3154,6.0
97793,14822,2020-09-11 09:50:00,3154,6.0
97794,14827,2020-09-11 09:50:00,3154,6.0
97788,14767,2020-09-11 09:50:00,3154,6.0
97849,17154,2020-09-11 09:50:00,3154,6.0
97848,15178,2020-09-11 09:50:00,3154,6.0
97846,15198,2020-09-11 09:50:00,3154,6.0
97845,15786,2020-09-11 09:50:00,3154,6.0
97844,15208,2020-09-11 09:50:00,3154,6.0
97843,57340,2020-09-11 09:50:00,3154,6.0
97842,15549,2020-09-11 09:50:00,3154,6.0
97841,15235,2020-09-11 09:50:00,3154,6.0
97847,15875,2020-09-11 09:50:00,3154,6.0
97839,3154,2020-09-11 09:50:00,3154,6.0
97853,15208,2020-09-11 09:50:00,3154,6.0
97851,15178,2020-09-11 09:50:00,3154,6.0
97850,15114,2020-09-11 09:50:00,3154,6.0
97852,15198,2020-09-11 09:50:00,3154,6.0
97776,15204,2020-09-11 09:50:00,3154,6.0
97777,81413,2020-09-11 09:50:00,3154,6.0
97778,34305,2020-09-11 09:50:00,3154,6.0
97779,14822,2020-09-11 09:50:00,3154,6.0
97780,26116,2020-09-11 09:50:00,3154,6.0
97781,91866,2020-09-11 09:50:00,3154,6.0
97775,3154,2020-09-11 09:50:00,3154,6.0
97782,14906,2020-09-11 09:50:00,3154,6.0
97783,14827,2020-09-11 09:50:00,3154,6.0
97784,20274,2020-09-11 09:50:00,3154,6.0
97785,8122,2020-09-11 09:50:00,3154,6.0
97995,20630,2020-09-11 09:55:00,3154,6.0
97996,21413,2020-09-11 09:55:00,3154,6.0
97997,21893,2020-09-11 09:55:00,3154,6.0
97998,26254,2020-09-11 09:55:00,3154,6.0
97988,3154,2020-09-11 09:55:00,3154,6.0
97989,20622,2020-09-11 09:55:00,3154,6.0
97990,26254,2020-09-11 09:55:00,3154,6.0
97991,20630,2020-09-11 09:55:00,3154,6.0
97992,21893,2020-09-11 09:55:00,3154,6.0
97993,21413,2020-09-11 09:55:00,3154,6.0
97994,20622,2020-09-11 09:55:00,3154,6.0
90332,3318,2020-09-11 10:00:00,3318,6.0
97057,14563,2020-09-11 10:00:00,14504,2.0
97056,93562,2020-09-11 10:00:00,14504,2.0
97055,50452,2020-09-11 10:00:00,14504,2.0
97053,88368,2020-09-11 10:00:00,14504,2.0
97051,93894,2020-09-11 10:00:00,14504,2.0
97052,93897,2020-09-11 10:00:00,14504,2.0
97054,93899,2020-09-11 10:00:00,14504,2.0
97059,14709,2020-09-11 10:00:00,14504,2.0
97060,15064,2020-09-11 10:00:00,14504,2.0
97061,15118,2020-09-11 10:00:00,14504,2.0
97062,15120,2020-09-11 10:00:00,14504,2.0
97063,15188,2020-09-11 10:00:00,14504,2.0
97064,15244,2020-09-11 10:00:00,14504,2.0
97065,50452,2020-09-11 10:00:00,14504,2.0
97066,56391,2020-09-11 10:00:00,14504,2.0
97067,88368,2020-09-11 10:00:00,14504,2.0
97068,93562,2020-09-11 10:00:00,14504,2.0
97069,93894,2020-09-11 10:00:00,14504,2.0
98154,3154,2020-09-11 10:00:00,3154,6.0
97058,14595,2020-09-11 10:00:00,14504,2.0
97076,93912,2020-09-11 10:00:00,51236,6.0
97184,80299,2020-09-11 10:00:00,11445,0.0
97185,80299,2020-09-11 10:00:00,11445,0.0
97183,11445,2020-09-11 10:00:00,11445,0.0
97108,94030,2020-09-11 10:00:00,51236,6.0
90501,3318,2020-09-11 10:00:00,3318,6.0
97107,94019,2020-09-11 10:00:00,51236,6.0
97070,93897,2020-09-11 10:00:00,14504,2.0
97106,94009,2020-09-11 10:00:00,51236,6.0
97104,93958,2020-09-11 10:00:00,51236,6.0
98157,20974,2020-09-11 10:00:00,3154,6.0
98158,81542,2020-09-11 10:00:00,3154,6.0
98159,81508,2020-09-11 10:00:00,3154,6.0
98160,59502,2020-09-11 10:00:00,3154,6.0
97078,80350,2020-09-11 10:00:00,51236,6.0
98161,20656,2020-09-11 10:00:00,3154,6.0
98162,8230,2020-09-11 10:00:00,3154,6.0
97077,93914,2020-09-11 10:00:00,51236,6.0
97079,93918,2020-09-11 10:00:00,51236,6.0
97081,93930,2020-09-11 10:00:00,51236,6.0
97082,93931,2020-09-11 10:00:00,51236,6.0
98163,20656,2020-09-11 10:00:00,3154,6.0
98164,20974,2020-09-11 10:00:00,3154,6.0
98165,59502,2020-09-11 10:00:00,3154,6.0
98166,81508,2020-09-11 10:00:00,3154,6.0
98167,81511,2020-09-11 10:00:00,3154,6.0
97080,93925,2020-09-11 10:00:00,51236,6.0
97075,50659,2020-09-11 10:00:00,51236,6.0
97071,93899,2020-09-11 10:00:00,14504,2.0
97072,51236,2020-09-11 10:00:00,51236,6.0
98155,8230,2020-09-11 10:00:00,3154,6.0
98156,81511,2020-09-11 10:00:00,3154,6.0
97073,93885,2020-09-11 10:00:00,51236,6.0
97074,93887,2020-09-11 10:00:00,51236,6.0
98168,81542,2020-09-11 10:00:00,3154,6.0
97105,93968,2020-09-11 10:00:00,51236,6.0
97091,50659,2020-09-11 10:00:00,51236,6.0
97092,80350,2020-09-11 10:00:00,51236,6.0
97093,93885,2020-09-11 10:00:00,51236,6.0
97094,93887,2020-09-11 10:00:00,51236,6.0
97095,93912,2020-09-11 10:00:00,51236,6.0
97096,93914,2020-09-11 10:00:00,51236,6.0
97090,94030,2020-09-11 10:00:00,51236,6.0
97097,93918,2020-09-11 10:00:00,51236,6.0
97099,93930,2020-09-11 10:00:00,51236,6.0
97100,93931,2020-09-11 10:00:00,51236,6.0
97101,93934,2020-09-11 10:00:00,51236,6.0
97102,93935,2020-09-11 10:00:00,51236,6.0
97103,93950,2020-09-11 10:00:00,51236,6.0
97098,93925,2020-09-11 10:00:00,51236,6.0
97089,94019,2020-09-11 10:00:00,51236,6.0
97083,93934,2020-09-11 10:00:00,51236,6.0
97084,93935,2020-09-11 10:00:00,51236,6.0
97085,93950,2020-09-11 10:00:00,51236,6.0
97086,93958,2020-09-11 10:00:00,51236,6.0
97087,93968,2020-09-11 10:00:00,51236,6.0
97088,94009,2020-09-11 10:00:00,51236,6.0
96881,14504,2020-09-11 10:00:00,14504,2.0
88125,93577,2020-09-11 10:00:00,93577,2.0
98226,88846,2020-09-11 10:00:00,3154,6.0
98225,88351,2020-09-11 10:00:00,3154,6.0
98220,38501,2020-09-11 10:00:00,3154,6.0
98219,35999,2020-09-11 10:00:00,3154,6.0
98218,34273,2020-09-11 10:00:00,3154,6.0
98217,3763,2020-09-11 10:00:00,3154,6.0
98216,88846,2020-09-11 10:00:00,3154,6.0
98215,82001,2020-09-11 10:00:00,3154,6.0
98214,82805,2020-09-11 10:00:00,3154,6.0
98213,88351,2020-09-11 10:00:00,3154,6.0
98212,34273,2020-09-11 10:00:00,3154,6.0
98211,38501,2020-09-11 10:00:00,3154,6.0
98210,81991,2020-09-11 10:00:00,3154,6.0
98209,81999,2020-09-11 10:00:00,3154,6.0
98208,35999,2020-09-11 10:00:00,3154,6.0
98207,3763,2020-09-11 10:00:00,3154,6.0
98206,3154,2020-09-11 10:00:00,3154,6.0
98224,82805,2020-09-11 10:00:00,3154,6.0
98223,82001,2020-09-11 10:00:00,3154,6.0
98222,81999,2020-09-11 10:00:00,3154,6.0
98221,81991,2020-09-11 10:00:00,3154,6.0
97041,14504,2020-09-11 10:00:00,14504,2.0
97042,14563,2020-09-11 10:00:00,14504,2.0
97043,15118,2020-09-11 10:00:00,14504,2.0
97044,15244,2020-09-11 10:00:00,14504,2.0
97045,15188,2020-09-11 10:00:00,14504,2.0
97046,56391,2020-09-11 10:00:00,14504,2.0
97047,15120,2020-09-11 10:00:00,14504,2.0
97048,14595,2020-09-11 10:00:00,14504,2.0
97049,14709,2020-09-11 10:00:00,14504,2.0
97050,15064,2020-09-11 10:00:00,14504,2.0
97017,93895,2020-09-11 10:00:00,39619,1.0
97016,93893,2020-09-11 10:00:00,39619,1.0
97015,93895,2020-09-11 10:00:00,39619,1.0
97013,39619,2020-09-11 10:00:00,39619,1.0
97014,93893,2020-09-11 10:00:00,39619,1.0
98267,3154,2020-09-11 10:05:00,3154,6.0
98268,14863,2020-09-11 10:05:00,3154,6.0
98269,20525,2020-09-11 10:05:00,3154,6.0
98270,20536,2020-09-11 10:05:00,3154,6.0
98272,20593,2020-09-11 10:05:00,3154,6.0
98273,46985,2020-09-11 10:05:00,3154,6.0
98274,14863,2020-09-11 10:05:00,3154,6.0
98275,20466,2020-09-11 10:05:00,3154,6.0
98271,20466,2020-09-11 10:05:00,3154,6.0
98279,46985,2020-09-11 10:05:00,3154,6.0
98278,20593,2020-09-11 10:05:00,3154,6.0
98277,20536,2020-09-11 10:05:00,3154,6.0
98276,20525,2020-09-11 10:05:00,3154,6.0
88341,93619,2020-09-11 10:30:00,93577,2.0
88340,93590,2020-09-11 10:30:00,93577,2.0
88339,93619,2020-09-11 10:30:00,93577,2.0
88338,93590,2020-09-11 10:30:00,93577,2.0
88337,93577,2020-09-11 10:30:00,93577,2.0
86748,5772,2020-09-11 10:30:00,5772,6.0
86749,6362,2020-09-11 10:30:00,5772,6.0
86750,90346,2020-09-11 10:30:00,5772,6.0
86751,6005,2020-09-11 10:30:00,5772,6.0
86752,6005,2020-09-11 10:30:00,5772,6.0
86753,6362,2020-09-11 10:30:00,5772,6.0
86754,90346,2020-09-11 10:30:00,5772,6.0
94072,4323,2020-09-11 10:45:00,4323,6.0
96233,27533,2020-09-11 10:45:00,4323,6.0
94073,4838,2020-09-11 10:45:00,4323,6.0
96348,20929,2020-09-11 10:45:00,4323,6.0
96347,20929,2020-09-11 10:45:00,4323,6.0
96346,4323,2020-09-11 10:45:00,4323,6.0
96232,4323,2020-09-11 10:45:00,4323,6.0
94074,4838,2020-09-11 10:45:00,4323,6.0
94081,4511,2020-09-11 10:45:00,4323,6.0
94080,4511,2020-09-11 10:45:00,4323,6.0
94079,4323,2020-09-11 10:45:00,4323,6.0
94068,4323,2020-09-11 10:45:00,4323,6.0
94069,4789,2020-09-11 10:45:00,4323,6.0
94070,4789,2020-09-11 10:45:00,4323,6.0
96275,4323,2020-09-11 10:45:00,4323,6.0
96276,4968,2020-09-11 10:45:00,4323,6.0
96277,4968,2020-09-11 10:45:00,4323,6.0
96234,27533,2020-09-11 10:45:00,4323,6.0
93451,4312,2020-09-11 11:00:00,2963,2.0
93450,49076,2020-09-11 11:00:00,2963,2.0
93453,84664,2020-09-11 11:00:00,2963,2.0
93454,93333,2020-09-11 11:00:00,2963,2.0
93452,49076,2020-09-11 11:00:00,2963,2.0
93448,93333,2020-09-11 11:00:00,2963,2.0
93449,4312,2020-09-11 11:00:00,2963,2.0
88184,93585,2020-09-11 11:00:00,93577,2.0
88185,93591,2020-09-11 11:00:00,93577,2.0
88186,93585,2020-09-11 11:00:00,93577,2.0
88187,93591,2020-09-11 11:00:00,93577,2.0
88183,93577,2020-09-11 11:00:00,93577,2.0
93446,2963,2020-09-11 11:00:00,2963,2.0
93447,84664,2020-09-11 11:00:00,2963,2.0
99157,93967,2020-09-11 11:00:00,56187,2.0
99156,93957,2020-09-11 11:00:00,56187,2.0
96877,4066,2020-09-11 11:00:00,4066,6.0
99155,93955,2020-09-11 11:00:00,56187,2.0
99154,93953,2020-09-11 11:00:00,56187,2.0
99153,93952,2020-09-11 11:00:00,56187,2.0
99152,65616,2020-09-11 11:00:00,56187,2.0
99151,57173,2020-09-11 11:00:00,56187,2.0
90333,3318,2020-09-11 11:00:00,3318,6.0
91734,93896,2020-09-11 11:00:00,4066,6.0
91733,93852,2020-09-11 11:00:00,4066,6.0
91732,91350,2020-09-11 11:00:00,4066,6.0
91731,91348,2020-09-11 11:00:00,4066,6.0
91730,91345,2020-09-11 11:00:00,4066,6.0
91715,91339,2020-09-11 11:00:00,4066,6.0
91714,4066,2020-09-11 11:00:00,4066,6.0
91729,91344,2020-09-11 11:00:00,4066,6.0
91728,91343,2020-09-11 11:00:00,4066,6.0
91727,91339,2020-09-11 11:00:00,4066,6.0
91726,91338,2020-09-11 11:00:00,4066,6.0
91725,55129,2020-09-11 11:00:00,4066,6.0
91724,91348,2020-09-11 11:00:00,4066,6.0
91723,93896,2020-09-11 11:00:00,4066,6.0
91722,91345,2020-09-11 11:00:00,4066,6.0
91721,91344,2020-09-11 11:00:00,4066,6.0
91720,91350,2020-09-11 11:00:00,4066,6.0
